QueryNumber;List
90;[420, 532, 0.023897516671671837]
90;[421, 1224, 0.023842360644248755]
90;[422, 971, 0.02381541314807795]
90;[423, 258, 0.0237762805132567]
90;[424, 965, 0.023677577601494346]
90;[425, 269, 0.02365690133420878]
90;[426, 465, 0.02364422772893087]
90;[427, 978, 0.023508083992951383]
90;[428, 288, 0.02344321896821118]
90;[429, 429, 0.023382990697254923]
90;[430, 1040, 0.02334143134595367]
90;[431, 901, 0.0233266597901758]
90;[432, 370, 0.023005211273615742]
90;[433, 782, 0.02296825126621602]
90;[434, 960, 0.022955406013097347]
90;[435, 455, 0.022888483537451633]
90;[436, 707, 0.02280932553528799]
90;[437, 496, 0.02270881244731349]
90;[438, 13, 0.022573921027562213]
90;[439, 481, 0.022469558409541155]
90;[440, 187, 0.022411195511750387]
90;[441, 466, 0.022323156106374902]
90;[442, 1117, 0.022285083754880905]
90;[443, 504, 0.02220398180995079]
90;[444, 730, 0.022079247753943307]
90;[445, 471, 0.02199294352566478]
90;[446, 925, 0.021846589659681174]
90;[447, 499, 0.021775204695299286]
90;[448, 697, 0.02175051351842501]
90;[449, 482, 0.021675657783717998]
90;[450, 809, 0.021654251806457085]
90;[451, 709, 0.021653916960250794]
90;[452, 1168, 0.021640618167467082]
90;[453, 242, 0.021635505886242884]
90;[454, 584, 0.02149905889155737]
90;[455, 174, 0.021236112366436282]
90;[456, 3, 0.02116404036140672]
90;[457, 1155, 0.02110809281888012]
90;[458, 717, 0.021026895203566945]
90;[459, 566, 0.021000137763876478]
90;[460, 602, 0.020989759072801543]
90;[461, 963, 0.02086708960986115]
90;[462, 1164, 0.020862024143235368]
90;[463, 1163, 0.020860783050956996]
90;[464, 1135, 0.02082250565110971]
90;[465, 11, 0.02078694834056274]
90;[466, 898, 0.02060562811907685]
90;[467, 336, 0.020568627185080922]
90;[468, 401, 0.02047242604848115]
90;[469, 796, 0.020367055967470345]
90;[470, 223, 0.020349101006006114]
90;[471, 489, 0.020248532468503232]
90;[472, 810, 0.020221706648141664]
90;[473, 497, 0.020216825006204527]
90;[474, 1178, 0.02020109027374051]
90;[475, 515, 0.02013085598337098]
90;[476, 1096, 0.020122076907253178]
90;[477, 565, 0.0201131102528017]
90;[478, 680, 0.020109956392194924]
90;[479, 918, 0.020039574477893396]
90;[480, 1093, 0.019997860422611428]
90;[481, 1181, 0.019997732183373376]
90;[482, 690, 0.019941015458669286]
90;[483, 173, 0.019849393549112748]
90;[484, 856, 0.019815123890317265]
90;[485, 1121, 0.019813026751758642]
90;[486, 165, 0.019791037179118613]
90;[487, 108, 0.019735548322962766]
90;[488, 731, 0.019574190349246647]
90;[489, 320, 0.019537102816437175]
90;[490, 899, 0.019511490885880518]
90;[491, 1175, 0.019498784986115437]
90;[492, 1199, 0.01943300607747603]
90;[493, 1136, 0.019430144650981092]
90;[494, 226, 0.01933365055120896]
90;[495, 205, 0.019205057650234395]
90;[496, 1200, 0.01917650516483553]
90;[497, 858, 0.01912044799129663]
90;[498, 1128, 0.019106141837364032]
90;[499, 436, 0.019057708316023925]
90;[500, 962, 0.019051461530260567]
90;[501, 944, 0.01900759236152387]
90;[502, 1172, 0.018978983547131022]
90;[503, 355, 0.018971600543229574]
90;[504, 150, 0.018971438001360093]
90;[505, 926, 0.018970179953743584]
90;[506, 4, 0.018904758299646437]
90;[507, 924, 0.01888183060513979]
90;[508, 102, 0.018819525537918394]
90;[509, 1026, 0.01878393042856265]
90;[510, 538, 0.018752384138918464]
90;[511, 190, 0.018667442299402308]
90;[512, 38, 0.01861241321882824]
90;[513, 998, 0.018609774779344584]
90;[514, 243, 0.018549892314087872]
90;[515, 1106, 0.01839722755130424]
90;[516, 870, 0.01839097297848066]
90;[517, 33, 0.01836554782080852]
90;[518, 246, 0.01833877821310726]
90;[519, 785, 0.01832711335450929]
90;[520, 1067, 0.01832185309774426]
90;[521, 137, 0.0182931271544192]
90;[522, 647, 0.0182502079377895]
90;[523, 511, 0.018169468122072794]
90;[524, 1211, 0.01814774179572276]
90;[525, 822, 0.018136419957370843]
90;[526, 977, 0.018111037477204692]
90;[527, 684, 0.018075773862739314]
90;[528, 380, 0.01795524496626295]
90;[529, 1205, 0.01795192527631786]
90;[530, 754, 0.01793903634032372]
90;[531, 831, 0.017936669289092808]
90;[532, 1206, 0.017869699427646067]
90;[533, 1107, 0.01786719529237485]
90;[534, 37, 0.0178649935729021]
90;[535, 765, 0.017676514599465665]
90;[536, 147, 0.01764764710503446]
90;[537, 475, 0.017607531889871526]
90;[538, 867, 0.017522134427690354]
90;[539, 691, 0.017466144158611575]
90;[540, 1115, 0.017410938936549727]
90;[541, 31, 0.01738020877635651]
90;[542, 287, 0.017366178826724303]
90;[543, 755, 0.017338079997355666]
90;[544, 982, 0.017336087010774808]
90;[545, 722, 0.01726581697978626]
90;[546, 1005, 0.017243128872991415]
90;[547, 378, 0.017189849697074832]
90;[548, 951, 0.017139933281642962]
90;[549, 845, 0.01706854860745338]
90;[550, 270, 0.017020542474640486]
90;[551, 1019, 0.016989161633214383]
90;[552, 689, 0.016979612862220075]
90;[553, 1233, 0.01696121805701538]
90;[554, 89, 0.016930704411815937]
90;[555, 597, 0.016850615081757652]
90;[556, 248, 0.016820566584016563]
90;[557, 1201, 0.016777818280740722]
90;[558, 415, 0.01674635356115937]
90;[559, 424, 0.016671223426660053]
90;[560, 1158, 0.016655899608892664]
90;[561, 313, 0.01661530673629867]
90;[562, 1182, 0.016588672613801085]
90;[563, 853, 0.01658641965625263]
90;[564, 946, 0.016547815920374062]
90;[565, 206, 0.01652025283441111]
90;[566, 143, 0.01649424777864316]
90;[567, 984, 0.016478881968811532]
90;[568, 669, 0.016463567374590857]
90;[569, 553, 0.016436286318369447]
90;[570, 118, 0.0163663802870713]
90;[571, 999, 0.016204775155588425]
90;[572, 895, 0.016196484964397836]
90;[573, 662, 0.016179486886940035]
90;[574, 1188, 0.016141171712171883]
90;[575, 631, 0.01585807506424817]
90;[576, 1210, 0.015776918178274413]
90;[577, 312, 0.015497295905192778]
90;[578, 658, 0.015442242710141909]
90;[579, 439, 0.015378618878106213]
90;[580, 807, 0.015367663153913098]
90;[581, 726, 0.01533081159404998]
90;[582, 779, 0.015252364781028373]
90;[583, 552, 0.015225643905792792]
90;[584, 279, 0.015190007524628525]
90;[585, 297, 0.015135560657929113]
90;[586, 812, 0.015076183925935632]
90;[587, 811, 0.01506891317571879]
90;[588, 404, 0.015064386109706535]
90;[589, 1177, 0.015007742423314685]
90;[590, 850, 0.01499986259192466]
90;[591, 786, 0.014974197294725551]
90;[592, 266, 0.014880102575774639]
90;[593, 185, 0.014704758334583885]
90;[594, 878, 0.014657520612433438]
90;[595, 586, 0.014535877557942107]
90;[596, 1014, 0.014360096748999842]
90;[597, 322, 0.014305947997424873]
90;[598, 1146, 0.014220699067652116]
90;[599, 1039, 0.01421487554343557]
90;[600, 694, 0.014202706647455552]
90;[601, 829, 0.014177551321077977]
90;[602, 993, 0.014076119415474004]
90;[603, 1016, 0.014023285322982814]
90;[604, 693, 0.014002041098866158]
90;[605, 1145, 0.013917370684418125]
90;[606, 864, 0.013885951413956429]
90;[607, 892, 0.013718477137021462]
90;[608, 1213, 0.013644143356035606]
90;[609, 175, 0.01363399218995431]
90;[610, 1002, 0.013626219540133764]
90;[611, 628, 0.013574879892489419]
90;[612, 828, 0.01347733834057302]
90;[613, 1214, 0.013458931297530029]
90;[614, 1125, 0.013437047754265427]
90;[615, 1057, 0.01342708726486231]
90;[616, 997, 0.013364423842199016]
90;[617, 881, 0.0133204771056239]
90;[618, 671, 0.01322220230484471]
90;[619, 716, 0.013161557890869653]
90;[620, 397, 0.013150431399122885]
90;[621, 51, 0.013034712899549918]
90;[622, 840, 0.012981583160076566]
90;[623, 508, 0.012949347099900001]
90;[624, 375, 0.012805825492517813]
90;[625, 526, 0.012798889789737145]
90;[626, 1190, 0.01265656441589016]
90;[627, 676, 0.012545420537346925]
90;[628, 968, 0.01252575253169562]
90;[629, 665, 0.012456315061796674]
90;[630, 314, 0.012425026239883933]
90;[631, 398, 0.012353933467268034]
90;[632, 780, 0.012311562565508385]
90;[633, 1160, 0.012286359942402266]
90;[634, 902, 0.012279971177807669]
90;[635, 204, 0.012228904902208688]
90;[636, 1185, 0.012146696722656199]
90;[637, 126, 0.01213237503246082]
90;[638, 1139, 0.012052962411915282]
90;[639, 559, 0.011879280227371737]
90;[640, 170, 0.011765901286293373]
90;[641, 335, 0.011674546564425516]
90;[642, 280, 0.011563833500812937]
90;[643, 877, 0.011511882158988932]
90;[644, 1120, 0.011424058005769972]
90;[645, 10, 0.011273860935822793]
90;[646, 1202, 0.011237578079878728]
90;[647, 1216, 0.011109987479734526]
90;[648, 357, 0.011001992443118676]
90;[649, 610, 0.010984191425532003]
90;[650, 461, 0.010955784634557148]
90;[651, 958, 0.010880248766444781]
90;[652, 834, 0.010701638629154324]
90;[653, 301, 0.010604657861047997]
90;[654, 48, 0.010576385368779685]
90;[655, 522, 0.010562021986385693]
90;[656, 623, 0.010553119904691904]
90;[657, 273, 0.010507223882189528]
90;[658, 121, 0.010489071017001294]
90;[659, 972, 0.010463345543146154]
90;[660, 431, 0.010301461242650162]
90;[661, 692, 0.010217420434384918]
90;[662, 191, 0.010210791837004162]
90;[663, 262, 0.010201006707582252]
90;[664, 453, 0.010082698470692195]
90;[665, 1054, 0.0100483779809368]
90;[666, 420, 0.01004751974638384]
90;[667, 1018, 0.00997163433020756]
90;[668, 1024, 0.009951797117953675]
90;[669, 480, 0.009902641036153466]
90;[670, 851, 0.009778107354959544]
90;[671, 1151, 0.009762566813525182]
90;[672, 402, 0.00968415474717422]
90;[673, 934, 0.009607406952888363]
90;[674, 764, 0.009601523393772522]
90;[675, 217, 0.00957811744614153]
90;[676, 210, 0.009557727480533615]
90;[677, 42, 0.009400582393825789]
90;[678, 1156, 0.009350818458057217]
90;[679, 1060, 0.009344210857276403]
90;[680, 772, 0.009225306931157211]
90;[681, 167, 0.00912415993958294]
90;[682, 639, 0.009082229721736343]
90;[683, 231, 0.009072837827331409]
90;[684, 916, 0.008900943802804016]
90;[685, 1215, 0.008883026340401508]
90;[686, 96, 0.008866819477534791]
90;[687, 1114, 0.008804391132538029]
90;[688, 524, 0.008749942088539879]
90;[689, 636, 0.008741256484504113]
90;[690, 390, 0.008729679423426529]
90;[691, 113, 0.00857542485375388]
90;[692, 64, 0.008551065172023463]
90;[693, 567, 0.00849379331952906]
90;[694, 199, 0.008486323250582075]
90;[695, 1082, 0.008481583816056328]
90;[696, 1126, 0.008445868745762855]
90;[697, 903, 0.008425903569410144]
90;[698, 407, 0.008395436624451962]
90;[699, 477, 0.008373488383136122]
90;[700, 700, 0.008303018596888076]
90;[701, 26, 0.008287886087992285]
90;[702, 752, 0.008282742391256467]
90;[703, 747, 0.008245838141123623]
90;[704, 1132, 0.008242709602336496]
90;[705, 68, 0.008232852782865653]
90;[706, 229, 0.008209915487230319]
90;[707, 339, 0.008200966904892651]
90;[708, 227, 0.008138004895528232]
90;[709, 391, 0.007949701589697822]
90;[710, 970, 0.007881624772042557]
90;[711, 687, 0.007804173685761947]
90;[712, 1053, 0.007779085075110355]
90;[713, 883, 0.007721142843123427]
90;[714, 650, 0.007690894494796984]
90;[715, 1189, 0.007679478066672246]
90;[716, 154, 0.007658276812651714]
90;[717, 254, 0.007555211354170302]
90;[718, 736, 0.0075511766108921664]
90;[719, 929, 0.007514566052343142]
90;[720, 931, 0.00749229160516045]
90;[721, 1147, 0.007458609099722894]
90;[722, 433, 0.00743409525961894]
90;[723, 1032, 0.0074108214782126584]
90;[724, 169, 0.00738896509356226]
90;[725, 1239, 0.007384390434192521]
90;[726, 1124, 0.0073701854972916675]
90;[727, 649, 0.007321164551606834]
90;[728, 863, 0.007319830816456513]
90;[729, 759, 0.007307219519979189]
90;[730, 1035, 0.007306986574011309]
90;[731, 698, 0.007294331723905764]
90;[732, 361, 0.00728835142557364]
90;[733, 130, 0.007270277528853173]
90;[734, 27, 0.00725651464858467]
90;[735, 1012, 0.007229759916269038]
90;[736, 657, 0.007224827325720325]
90;[737, 889, 0.007205158543139187]
90;[738, 310, 0.007201307410174175]
90;[739, 21, 0.007187287960655134]
90;[740, 808, 0.007162495268552595]
90;[741, 237, 0.007153931849836637]
90;[742, 233, 0.007096314881889657]
90;[743, 230, 0.00708036165320962]
90;[744, 474, 0.007071360294609238]
90;[745, 409, 0.007046927579220092]
90;[746, 88, 0.007041731745039446]
90;[747, 156, 0.007039586702140959]
90;[748, 770, 0.007036690313941799]
90;[749, 599, 0.006973682100517511]
90;[750, 12, 0.006970801464731925]
90;[751, 1141, 0.00694220511195411]
90;[752, 222, 0.006924283312529039]
90;[753, 583, 0.006912694354440375]
90;[754, 408, 0.00688906356016264]
90;[755, 888, 0.006857286616356319]
90;[756, 618, 0.006850553335971611]
90;[757, 775, 0.00683864162676873]
90;[758, 1134, 0.00682162060447866]
90;[759, 1056, 0.006805672654548529]
90;[760, 1198, 0.0067993840891457285]
90;[761, 255, 0.0067263563997965025]
90;[762, 50, 0.006719985748600534]
90;[763, 873, 0.006673548954467629]
90;[764, 166, 0.0066415799122889144]
90;[765, 598, 0.006628937950885473]
90;[766, 640, 0.006621409473674173]
90;[767, 1223, 0.0066149568741519695]
90;[768, 995, 0.006597689276073284]
90;[769, 196, 0.006568623759910546]
90;[770, 546, 0.006563251480129333]
90;[771, 626, 0.006542806427961196]
90;[772, 1009, 0.006537957794483233]
90;[773, 1055, 0.006504974819341701]
90;[774, 594, 0.006502527172185995]
90;[775, 155, 0.006485596325201342]
90;[776, 579, 0.0064777933347270064]
90;[777, 843, 0.006475964248202721]
90;[778, 1017, 0.0064442735100577915]
90;[779, 274, 0.006444154763981325]
90;[780, 952, 0.0064383024361147215]
90;[781, 232, 0.006426641849975727]
90;[782, 1174, 0.006421313517609091]
90;[783, 65, 0.006396117588868536]
90;[784, 1081, 0.006395465712611735]
90;[785, 1113, 0.00637899327378512]
90;[786, 323, 0.006372014803088935]
90;[787, 369, 0.006355441321244994]
90;[788, 781, 0.006308327792248711]
90;[789, 677, 0.006284686619983395]
90;[790, 349, 0.0062724624337828746]
90;[791, 733, 0.006270405081149355]
90;[792, 577, 0.006242616872947042]
90;[793, 732, 0.006220177017911348]
90;[794, 1108, 0.006218858521040531]
90;[795, 1101, 0.006214239588526267]
90;[796, 446, 0.006202330725597036]
90;[797, 195, 0.006186005896417383]
90;[798, 862, 0.006180878854857383]
90;[799, 389, 0.00617568924301992]
90;[800, 396, 0.006175510525604234]
90;[801, 847, 0.006164368973695569]
90;[802, 616, 0.006125242927616655]
90;[803, 332, 0.006106217906643837]
90;[804, 784, 0.006106018840842788]
90;[805, 5, 0.006105220936136491]
90;[806, 15, 0.0061041785281020205]
90;[807, 212, 0.006068522335501755]
90;[808, 872, 0.0060661944596809275]
90;[809, 907, 0.00606167729102385]
90;[810, 72, 0.006044997647124308]
90;[811, 569, 0.006035175705201347]
90;[812, 22, 0.0060056104795909275]
90;[813, 253, 0.005993601592484394]
90;[814, 1037, 0.005969532417049799]
90;[815, 1220, 0.005964210612063326]
90;[816, 90, 0.005953960120062642]
90;[817, 630, 0.005940714058239459]
90;[818, 510, 0.005939997015543682]
90;[819, 84, 0.005937917175170479]
90;[820, 737, 0.0059349681235303]
90;[821, 225, 0.005921645095813599]
90;[822, 1070, 0.005901718625330814]
90;[823, 372, 0.005878146602098674]
90;[824, 1104, 0.005872640857955799]
90;[825, 234, 0.005861107862006773]
90;[826, 953, 0.005839642862120813]
90;[827, 937, 0.005837457706290511]
90;[828, 1021, 0.005821370987069489]
90;[829, 244, 0.005793743479480643]
90;[830, 228, 0.005771948447045512]
90;[831, 1232, 0.005770483726973454]
90;[832, 383, 0.005768134362506846]
90;[833, 340, 0.005761172417501602]
90;[834, 1226, 0.00573514940475501]
90;[835, 582, 0.005725890671075733]
90;[836, 896, 0.005725855447362016]
90;[837, 601, 0.005711763998953963]
90;[838, 803, 0.005699466394855847]
90;[839, 813, 0.005689914097553932]
90;[840, 259, 0.005688480221660429]
90;[841, 181, 0.005685926811656503]
90;[842, 19, 0.005673390189384308]
90;[843, 1068, 0.005669512697784972]
90;[844, 238, 0.005669194723878978]
90;[845, 1140, 0.005666996780180154]
90;[846, 750, 0.005658751926434962]
90;[847, 183, 0.005650468743543571]
90;[848, 136, 0.005648498309391898]
90;[849, 714, 0.0056421671947735254]
90;[850, 947, 0.005612456587985743]
90;[851, 613, 0.005608198596565289]
90;[852, 341, 0.005607143032634975]
90;[853, 219, 0.0055976886108513165]
90;[854, 661, 0.00559151183052136]
90;[855, 109, 0.005580982479135867]
90;[856, 125, 0.005572114375959576]
90;[857, 848, 0.005569911913225518]
90;[858, 443, 0.005559479981046165]
90;[859, 587, 0.0055556732521924975]
90;[860, 422, 0.0055549142434466025]
90;[861, 1129, 0.005553011702668567]
90;[862, 725, 0.005550409071830712]
90;[863, 352, 0.005549037419092911]
90;[864, 286, 0.005534838747982798]
90;[865, 49, 0.005511343424940846]
90;[866, 1127, 0.0055049778239866665]
90;[867, 919, 0.005485436111100595]
90;[868, 1046, 0.005480719120853459]
90;[869, 841, 0.005472247270438194]
90;[870, 788, 0.005466726722211919]
90;[871, 327, 0.005455732260487037]
90;[872, 518, 0.005445248433539435]
90;[873, 69, 0.005435022992048596]
90;[874, 267, 0.0054307109229730765]
90;[875, 659, 0.005427032275183772]
90;[876, 486, 0.005405784438597339]
90;[877, 688, 0.00537353763477979]
90;[878, 1095, 0.005347313938935222]
90;[879, 1152, 0.005339101493593011]
90;[880, 855, 0.005331365739260775]
90;[881, 368, 0.0053264612196028275]
90;[882, 252, 0.005316597319288399]
90;[883, 503, 0.0052963659301765035]
90;[884, 308, 0.00527222977486542]
90;[885, 506, 0.005227223431929949]
90;[886, 473, 0.005203221771727914]
90;[887, 1051, 0.005190992505702327]
90;[888, 290, 0.005190419313345995]
90;[889, 373, 0.005180506859105963]
90;[890, 414, 0.005145072141711936]
90;[891, 743, 0.005106927137922881]
90;[892, 421, 0.00509500096002733]
90;[893, 462, 0.005045614971722482]
90;[894, 519, 0.0050437406708011]
90;[895, 276, 0.005040517023064945]
90;[896, 23, 0.005035446106767217]
90;[897, 990, 0.005015257372742612]
90;[898, 509, 0.0050060684064893715]
90;[899, 1191, 0.00500052706963661]
90;[900, 371, 0.0049655669653320645]
90;[901, 377, 0.004958872454224631]
90;[902, 93, 0.004935725437263214]
90;[903, 111, 0.004928607961641013]
90;[904, 146, 0.004896323542868472]
90;[905, 849, 0.0048900916532395545]
90;[906, 463, 0.0048805629213124575]
90;[907, 351, 0.004872108218298184]
90;[908, 393, 0.004861989400408417]
90;[909, 452, 0.004860393774890786]
90;[910, 163, 0.004854686184743688]
90;[911, 24, 0.0048349536293137456]
90;[912, 622, 0.004834157706388558]
90;[913, 77, 0.00482100783457108]
90;[914, 440, 0.004817055116703298]
90;[915, 468, 0.0047550915727675325]
90;[916, 762, 0.004743297364944505]
90;[917, 1038, 0.00472880353605055]
90;[918, 606, 0.0047167886643384406]
90;[919, 981, 0.004708633383209345]
90;[920, 67, 0.004699192708992766]
90;[921, 1105, 0.004696246897030564]
90;[922, 844, 0.004681955280175889]
90;[923, 34, 0.004680220244798525]
90;[924, 442, 0.004680026487843653]
90;[925, 675, 0.004639835813785613]
90;[926, 773, 0.004578184554441335]
90;[927, 629, 0.004570486166222506]
90;[928, 604, 0.004565608537748684]
90;[929, 686, 0.004562476988372629]
90;[930, 1119, 0.0045510963018069546]
90;[931, 838, 0.004539277842568892]
90;[932, 100, 0.004536405761067564]
90;[933, 296, 0.0045351956119041165]
90;[934, 342, 0.004526799687915672]
90;[935, 172, 0.004507331044276027]
90;[936, 134, 0.004478843399244309]
90;[937, 653, 0.004472837514559967]
90;[938, 1138, 0.004467392450467994]
90;[939, 149, 0.004457091055814389]
90;[940, 197, 0.004446323608107649]
90;[941, 1041, 0.004436879060066474]
90;[942, 367, 0.004413552827082617]
90;[943, 30, 0.004333989509885089]
90;[944, 876, 0.004326058762395306]
90;[945, 193, 0.004319672522688669]
90;[946, 710, 0.004276501428635315]
90;[947, 202, 0.004268718995729828]
90;[948, 95, 0.004254665851204976]
90;[949, 885, 0.004251670472038209]
90;[950, 416, 0.004162647146830618]
90;[951, 315, 0.004150536271912359]
90;[952, 734, 0.004131258217255603]
90;[953, 517, 0.0041091751040027635]
90;[954, 325, 0.004069956355638842]
90;[955, 348, 0.0040501370592692255]
90;[956, 703, 0.00404874376430861]
90;[957, 295, 0.004027999105207019]
90;[958, 660, 0.003986945578428949]
90;[959, 1047, 0.003962500651836654]
90;[960, 542, 0.0039392879673201524]
90;[961, 667, 0.003907890329091252]
90;[962, 804, 0.003889656164722014]
90;[963, 521, 0.0038791127501344126]
90;[964, 1034, 0.0038743170714507277]
90;[965, 1103, 0.0038414660872941532]
90;[966, 263, 0.003831786491984777]
90;[967, 360, 0.0038260953230527714]
90;[968, 215, 0.0036588212066127677]
90;[969, 643, 0.003255058698237985]
90;[970, 333, 0.0031718460293042746]
90;[971, 2, 0.0]
90;[972, 9, 0.0]
90;[973, 14, 0.0]
90;[974, 16, 0.0]
90;[975, 17, 0.0]
90;[976, 20, 0.0]
90;[977, 25, 0.0]
90;[978, 28, 0.0]
90;[979, 29, 0.0]
90;[980, 32, 0.0]
90;[981, 35, 0.0]
90;[982, 41, 0.0]
90;[983, 44, 0.0]
90;[984, 45, 0.0]
90;[985, 46, 0.0]
90;[986, 54, 0.0]
90;[987, 56, 0.0]
90;[988, 57, 0.0]
90;[989, 58, 0.0]
90;[990, 66, 0.0]
90;[991, 71, 0.0]
90;[992, 73, 0.0]
90;[993, 75, 0.0]
90;[994, 76, 0.0]
90;[995, 78, 0.0]
90;[996, 94, 0.0]
90;[997, 97, 0.0]
90;[998, 99, 0.0]
90;[999, 101, 0.0]
90;[1000, 112, 0.0]
90;[1001, 115, 0.0]
90;[1002, 116, 0.0]
90;[1003, 117, 0.0]
90;[1004, 120, 0.0]
90;[1005, 127, 0.0]
90;[1006, 129, 0.0]
90;[1007, 131, 0.0]
90;[1008, 133, 0.0]
90;[1009, 138, 0.0]
90;[1010, 145, 0.0]
90;[1011, 153, 0.0]
90;[1012, 157, 0.0]
90;[1013, 158, 0.0]
90;[1014, 162, 0.0]
90;[1015, 171, 0.0]
90;[1016, 180, 0.0]
90;[1017, 186, 0.0]
90;[1018, 192, 0.0]
90;[1019, 207, 0.0]
90;[1020, 220, 0.0]
90;[1021, 239, 0.0]
90;[1022, 241, 0.0]
90;[1023, 247, 0.0]
90;[1024, 256, 0.0]
90;[1025, 257, 0.0]
90;[1026, 264, 0.0]
90;[1027, 275, 0.0]
90;[1028, 277, 0.0]
90;[1029, 285, 0.0]
90;[1030, 291, 0.0]
90;[1031, 299, 0.0]
90;[1032, 303, 0.0]
90;[1033, 309, 0.0]
90;[1034, 318, 0.0]
90;[1035, 319, 0.0]
90;[1036, 321, 0.0]
90;[1037, 328, 0.0]
90;[1038, 330, 0.0]
90;[1039, 331, 0.0]
90;[1040, 334, 0.0]
90;[1041, 338, 0.0]
90;[1042, 343, 0.0]
90;[1043, 344, 0.0]
90;[1044, 345, 0.0]
90;[1045, 350, 0.0]
90;[1046, 353, 0.0]
90;[1047, 354, 0.0]
90;[1048, 356, 0.0]
90;[1049, 362, 0.0]
90;[1050, 365, 0.0]
90;[1051, 374, 0.0]
90;[1052, 376, 0.0]
90;[1053, 379, 0.0]
90;[1054, 381, 0.0]
90;[1055, 395, 0.0]
90;[1056, 399, 0.0]
90;[1057, 403, 0.0]
90;[1058, 412, 0.0]
90;[1059, 413, 0.0]
90;[1060, 417, 0.0]
90;[1061, 423, 0.0]
90;[1062, 426, 0.0]
90;[1063, 428, 0.0]
90;[1064, 435, 0.0]
90;[1065, 448, 0.0]
90;[1066, 450, 0.0]
90;[1067, 456, 0.0]
90;[1068, 464, 0.0]
90;[1069, 476, 0.0]
90;[1070, 483, 0.0]
90;[1071, 490, 0.0]
90;[1072, 491, 0.0]
90;[1073, 492, 0.0]
90;[1074, 500, 0.0]
90;[1075, 507, 0.0]
90;[1076, 513, 0.0]
90;[1077, 514, 0.0]
90;[1078, 516, 0.0]
90;[1079, 531, 0.0]
90;[1080, 533, 0.0]
90;[1081, 537, 0.0]
90;[1082, 544, 0.0]
90;[1083, 545, 0.0]
90;[1084, 547, 0.0]
90;[1085, 549, 0.0]
90;[1086, 578, 0.0]
90;[1087, 580, 0.0]
90;[1088, 581, 0.0]
90;[1089, 592, 0.0]
90;[1090, 600, 0.0]
90;[1091, 603, 0.0]
90;[1092, 609, 0.0]
90;[1093, 617, 0.0]
90;[1094, 619, 0.0]
90;[1095, 620, 0.0]
90;[1096, 621, 0.0]
90;[1097, 627, 0.0]
90;[1098, 634, 0.0]
90;[1099, 635, 0.0]
90;[1100, 637, 0.0]
90;[1101, 641, 0.0]
90;[1102, 642, 0.0]
90;[1103, 644, 0.0]
90;[1104, 645, 0.0]
90;[1105, 652, 0.0]
90;[1106, 656, 0.0]
90;[1107, 663, 0.0]
90;[1108, 664, 0.0]
90;[1109, 666, 0.0]
90;[1110, 674, 0.0]
90;[1111, 682, 0.0]
90;[1112, 699, 0.0]
90;[1113, 701, 0.0]
90;[1114, 708, 0.0]
90;[1115, 713, 0.0]
90;[1116, 720, 0.0]
90;[1117, 723, 0.0]
90;[1118, 724, 0.0]
90;[1119, 744, 0.0]
90;[1120, 756, 0.0]
90;[1121, 760, 0.0]
90;[1122, 761, 0.0]
90;[1123, 763, 0.0]
90;[1124, 768, 0.0]
90;[1125, 774, 0.0]
90;[1126, 777, 0.0]
90;[1127, 783, 0.0]
90;[1128, 787, 0.0]
90;[1129, 789, 0.0]
90;[1130, 791, 0.0]
90;[1131, 792, 0.0]
90;[1132, 799, 0.0]
90;[1133, 801, 0.0]
90;[1134, 814, 0.0]
90;[1135, 817, 0.0]
90;[1136, 818, 0.0]
90;[1137, 820, 0.0]
90;[1138, 821, 0.0]
90;[1139, 823, 0.0]
90;[1140, 824, 0.0]
90;[1141, 825, 0.0]
90;[1142, 827, 0.0]
90;[1143, 835, 0.0]
90;[1144, 837, 0.0]
90;[1145, 846, 0.0]
90;[1146, 857, 0.0]
90;[1147, 861, 0.0]
90;[1148, 866, 0.0]
90;[1149, 868, 0.0]
90;[1150, 871, 0.0]
90;[1151, 880, 0.0]
90;[1152, 882, 0.0]
90;[1153, 893, 0.0]
90;[1154, 900, 0.0]
90;[1155, 908, 0.0]
90;[1156, 909, 0.0]
90;[1157, 910, 0.0]
90;[1158, 911, 0.0]
90;[1159, 920, 0.0]
90;[1160, 927, 0.0]
90;[1161, 933, 0.0]
90;[1162, 935, 0.0]
90;[1163, 938, 0.0]
90;[1164, 940, 0.0]
90;[1165, 941, 0.0]
90;[1166, 943, 0.0]
90;[1167, 948, 0.0]
90;[1168, 974, 0.0]
90;[1169, 979, 0.0]
90;[1170, 980, 0.0]
90;[1171, 991, 0.0]
90;[1172, 996, 0.0]
90;[1173, 1001, 0.0]
90;[1174, 1004, 0.0]
90;[1175, 1006, 0.0]
90;[1176, 1008, 0.0]
90;[1177, 1011, 0.0]
90;[1178, 1013, 0.0]
90;[1179, 1020, 0.0]
90;[1180, 1022, 0.0]
90;[1181, 1027, 0.0]
90;[1182, 1028, 0.0]
90;[1183, 1031, 0.0]
90;[1184, 1036, 0.0]
90;[1185, 1045, 0.0]
90;[1186, 1059, 0.0]
90;[1187, 1063, 0.0]
90;[1188, 1064, 0.0]
90;[1189, 1072, 0.0]
90;[1190, 1080, 0.0]
90;[1191, 1084, 0.0]
90;[1192, 1087, 0.0]
90;[1193, 1088, 0.0]
90;[1194, 1092, 0.0]
90;[1195, 1094, 0.0]
