QueryNumber;List
83;[1136, 760, 0.0]
83;[1137, 761, 0.0]
83;[1138, 773, 0.0]
83;[1139, 774, 0.0]
83;[1140, 781, 0.0]
83;[1141, 783, 0.0]
83;[1142, 789, 0.0]
83;[1143, 792, 0.0]
83;[1144, 799, 0.0]
83;[1145, 801, 0.0]
83;[1146, 817, 0.0]
83;[1147, 818, 0.0]
83;[1148, 820, 0.0]
83;[1149, 823, 0.0]
83;[1150, 825, 0.0]
83;[1151, 827, 0.0]
83;[1152, 834, 0.0]
83;[1153, 846, 0.0]
83;[1154, 854, 0.0]
83;[1155, 857, 0.0]
83;[1156, 868, 0.0]
83;[1157, 871, 0.0]
83;[1158, 893, 0.0]
83;[1159, 900, 0.0]
83;[1160, 908, 0.0]
83;[1161, 910, 0.0]
83;[1162, 911, 0.0]
83;[1163, 917, 0.0]
83;[1164, 927, 0.0]
83;[1165, 935, 0.0]
83;[1166, 938, 0.0]
83;[1167, 940, 0.0]
83;[1168, 948, 0.0]
83;[1169, 966, 0.0]
83;[1170, 974, 0.0]
83;[1171, 978, 0.0]
83;[1172, 979, 0.0]
83;[1173, 991, 0.0]
83;[1174, 994, 0.0]
83;[1175, 996, 0.0]
83;[1176, 1001, 0.0]
83;[1177, 1011, 0.0]
83;[1178, 1018, 0.0]
83;[1179, 1020, 0.0]
83;[1180, 1022, 0.0]
83;[1181, 1027, 0.0]
83;[1182, 1036, 0.0]
83;[1183, 1037, 0.0]
83;[1184, 1059, 0.0]
83;[1185, 1061, 0.0]
83;[1186, 1064, 0.0]
83;[1187, 1072, 0.0]
83;[1188, 1079, 0.0]
83;[1189, 1080, 0.0]
83;[1190, 1090, 0.0]
83;[1191, 1092, 0.0]
83;[1192, 1094, 0.0]
83;[1193, 1097, 0.0]
83;[1194, 1098, 0.0]
83;[1195, 1100, 0.0]
83;[1196, 1113, 0.0]
83;[1197, 1121, 0.0]
83;[1198, 1122, 0.0]
83;[1199, 1123, 0.0]
83;[1200, 1130, 0.0]
83;[1201, 1153, 0.0]
83;[1202, 1174, 0.0]
83;[1203, 1176, 0.0]
83;[1204, 1183, 0.0]
83;[1205, 1184, 0.0]
83;[1206, 1186, 0.0]
83;[1207, 1189, 0.0]
83;[1208, 1196, 0.0]
83;[1209, 1208, 0.0]
83;[1210, 1217, 0.0]
83;[1211, 1219, 0.0]
83;[1212, 1230, 0.0]
83;[1213, 1231, 0.0]
83;[1214, 1235, 0.0]
83;[1215, 1236, 0.0]
84;[1, 160, 0.23923587385963355]
84;[2, 668, 0.20493241326451297]
84;[3, 1112, 0.1854316718294244]
84;[4, 718, 0.1552409089319827]
84;[5, 922, 0.15176840981962697]
84;[6, 8, 0.15025711288493165]
84;[7, 986, 0.13616527794643576]
84;[8, 479, 0.1350267976499095]
84;[9, 784, 0.1346120277991776]
84;[10, 555, 0.13300037478698007]
84;[11, 550, 0.13187660036215934]
84;[12, 802, 0.12264418252584702]
84;[13, 469, 0.12171482634240993]
84;[14, 282, 0.11867235007299479]
84;[15, 459, 0.11021798903566246]
84;[16, 62, 0.10974371928981104]
84;[17, 384, 0.10785195849183561]
84;[18, 394, 0.10474189595178002]
84;[19, 161, 0.10430786814888338]
84;[20, 884, 0.10134860823595486]
84;[21, 987, 0.1004837334497783]
84;[22, 905, 0.09996529574438456]
84;[23, 590, 0.09753818306690204]
84;[24, 265, 0.0970271827902005]
84;[25, 80, 0.09663841392586184]
84;[26, 912, 0.09635719490612905]
84;[27, 211, 0.09627362570757893]
84;[28, 159, 0.09434998252103909]
84;[29, 177, 0.09427378003348606]
84;[30, 588, 0.09424277615605836]
84;[31, 346, 0.0930359922472089]
84;[32, 1077, 0.09283798396944713]
84;[33, 1171, 0.09216253114882972]
84;[34, 273, 0.09120172639622774]
84;[35, 623, 0.09061051278160276]
84;[36, 271, 0.09021303927157809]
84;[37, 1203, 0.08722672194847156]
84;[38, 1, 0.08644019734571692]
84;[39, 148, 0.08612608317947447]
84;[40, 460, 0.08417067904893764]
84;[41, 427, 0.08346920482498453]
84;[42, 904, 0.08328486268181146]
84;[43, 1091, 0.08221013691652478]
84;[44, 184, 0.08130582948799206]
84;[45, 1227, 0.0802014514668233]
84;[46, 696, 0.08010526840310984]
84;[47, 800, 0.07690955286526356]
84;[48, 178, 0.0764501200412634]
84;[49, 989, 0.07566748828125366]
84;[50, 611, 0.07501770049390656]
84;[51, 176, 0.07372980542537017]
84;[52, 471, 0.0729312232430198]
84;[53, 778, 0.07259892859808255]
84;[54, 842, 0.07256585321962745]
84;[55, 458, 0.07248278286902772]
84;[56, 200, 0.06936695547516367]
84;[57, 790, 0.0692385812298804]
84;[58, 1158, 0.06898315155465821]
84;[59, 18, 0.06892502432451537]
84;[60, 874, 0.06767739706947216]
84;[61, 691, 0.06765331250583279]
84;[62, 7, 0.0671231075417663]
84;[63, 1071, 0.06700219662509682]
84;[64, 1065, 0.0656870447574917]
84;[65, 447, 0.06541412789911899]
84;[66, 79, 0.06519975250460618]
84;[67, 753, 0.06517644429613074]
84;[68, 135, 0.06436242081212525]
84;[69, 81, 0.06406314595997575]
84;[70, 123, 0.06242549041744621]
84;[71, 246, 0.06229969028818841]
84;[72, 260, 0.061798384248185775]
84;[73, 897, 0.06005332731801976]
84;[74, 436, 0.05988875899412561]
84;[75, 250, 0.059387395728329656]
84;[76, 608, 0.05935791810196011]
84;[77, 505, 0.058065025608021896]
84;[78, 589, 0.05788241858329736]
84;[79, 485, 0.05722765879400579]
84;[80, 890, 0.05648879849426755]
84;[81, 110, 0.05455117690634516]
84;[82, 988, 0.05442446104962136]
84;[83, 591, 0.05420027248635953]
84;[84, 1212, 0.05396872954862551]
84;[85, 451, 0.05354712321101718]
84;[86, 1042, 0.05345433688665621]
84;[87, 410, 0.05307829537275504]
84;[88, 577, 0.052123838626079916]
84;[89, 1086, 0.05185718475264914]
84;[90, 953, 0.051256403288616956]
84;[91, 12, 0.05082170522253365]
84;[92, 82, 0.049966978156023016]
84;[93, 1000, 0.04954270421725304]
84;[94, 757, 0.04924988794248144]
84;[95, 1192, 0.04883424754979619]
84;[96, 993, 0.04841659320291746]
84;[97, 983, 0.04816695600050994]
84;[98, 587, 0.04788767660251759]
84;[99, 1173, 0.04731612796395172]
84;[100, 865, 0.04708893791219836]
84;[101, 855, 0.04662294777834185]
84;[102, 1010, 0.045629125060534036]
84;[103, 444, 0.044941610940090845]
84;[104, 688, 0.04437421975319061]
84;[105, 1180, 0.04427681432409051]
84;[106, 913, 0.04345806068220838]
84;[107, 556, 0.04344838704712498]
84;[108, 519, 0.04315741738939515]
84;[109, 1161, 0.042363299747878905]
84;[110, 305, 0.042212125236341956]
84;[111, 581, 0.04146239304650728]
84;[112, 251, 0.04127384783175607]
84;[113, 306, 0.04019191852875129]
84;[114, 981, 0.040054420654047074]
84;[115, 91, 0.039905225532830796]
84;[116, 6, 0.038455867367793085]
84;[117, 483, 0.03808165042335557]
84;[118, 192, 0.03791852055662433]
84;[119, 1078, 0.037913529556816976]
84;[120, 1041, 0.03749314126562544]
84;[121, 563, 0.03743740815987449]
84;[122, 289, 0.03679693689008774]
84;[123, 61, 0.03648123420859397]
84;[124, 612, 0.03574281575271282]
84;[125, 348, 0.035674185826879735]
84;[126, 673, 0.0355997377223693]
84;[127, 188, 0.03550209609514675]
84;[128, 945, 0.034745458585353745]
84;[129, 1159, 0.03410338153732087]
84;[130, 906, 0.0340085771069457]
84;[131, 917, 0.032945377389680314]
84;[132, 419, 0.03283634792483913]
84;[133, 218, 0.03262388528586873]
84;[134, 359, 0.031866951437609016]
84;[135, 221, 0.031250751491793516]
84;[136, 366, 0.030337368466233146]
84;[137, 562, 0.0303082649821641]
84;[138, 337, 0.029529288609739735]
84;[139, 74, 0.02952211892199061]
84;[140, 152, 0.02925942854763745]
84;[141, 1133, 0.028949280711424802]
84;[142, 523, 0.02860704686542383]
84;[143, 928, 0.028595408835070623]
84;[144, 1050, 0.028063412808424074]
84;[145, 711, 0.027768282332040442]
84;[146, 536, 0.027598811127776107]
84;[147, 915, 0.02757385611622948]
84;[148, 302, 0.027537046999729094]
84;[149, 614, 0.027140401101029128]
84;[150, 52, 0.027119741045406837]
84;[151, 1137, 0.027014205833189406]
84;[152, 454, 0.026832712363019887]
84;[153, 830, 0.026645600128629356]
84;[154, 923, 0.026508865849771895]
84;[155, 92, 0.026469730296055028]
84;[156, 284, 0.026264936188803236]
84;[157, 292, 0.026249046020632567]
84;[158, 1090, 0.0262121152359733]
84;[159, 852, 0.026206346925215816]
84;[160, 488, 0.026073475348781565]
84;[161, 311, 0.025772683709279147]
84;[162, 455, 0.025735266811797896]
84;[163, 283, 0.0256929836071558]
84;[164, 425, 0.02568214188334083]
84;[165, 685, 0.025545042212837717]
84;[166, 151, 0.025493423794934293]
84;[167, 1040, 0.025409119715370163]
84;[168, 705, 0.025207077179306574]
84;[169, 293, 0.025180707580263886]
84;[170, 971, 0.025152762188424375]
84;[171, 541, 0.025127656083676942]
84;[172, 936, 0.024983396333716726]
84;[173, 633, 0.02479146418494556]
84;[174, 288, 0.02441702278561937]
84;[175, 63, 0.024404222849369054]
84;[176, 707, 0.024327969566069387]
84;[177, 269, 0.024183992377612665]
84;[178, 901, 0.024151662547378397]
84;[179, 466, 0.023987992902174186]
84;[180, 1179, 0.023802451973417908]
84;[181, 959, 0.02378814410940943]
84;[182, 965, 0.023768826951724338]
84;[183, 1169, 0.0236895675533652]
84;[184, 960, 0.023596560263508762]
84;[185, 794, 0.023536734050582396]
84;[186, 106, 0.023325873884633915]
84;[187, 187, 0.023232649265219688]
84;[188, 13, 0.02305777791823604]
84;[189, 174, 0.023050265914965166]
84;[190, 730, 0.022932993234308904]
84;[191, 1135, 0.022762999207235013]
84;[192, 1117, 0.022633496131520107]
84;[193, 758, 0.02254325891078672]
84;[194, 1163, 0.022517248450906878]
84;[195, 602, 0.022492329593590724]
84;[196, 59, 0.022446306756592815]
84;[197, 499, 0.022403526167515203]
84;[198, 717, 0.022275607084649242]
84;[199, 584, 0.022231177407774597]
84;[200, 1155, 0.022193777993610372]
84;[201, 242, 0.022127770821620228]
84;[202, 3, 0.022058897703263323]
84;[203, 1181, 0.02200478565720201]
84;[204, 898, 0.021958478214712026]
84;[205, 482, 0.021943387315834825]
84;[206, 11, 0.021873044193245986]
84;[207, 1224, 0.021757894399321354]
84;[208, 1164, 0.021722654416483873]
84;[209, 809, 0.021599475436158463]
84;[210, 1168, 0.02157259408796632]
84;[211, 223, 0.021568505481371823]
84;[212, 411, 0.021542056636469933]
84;[213, 496, 0.021462992631599273]
84;[214, 124, 0.021385720183528047]
84;[215, 680, 0.02125579631491546]
84;[216, 815, 0.021243383803551678]
84;[217, 766, 0.02115643861451522]
84;[218, 963, 0.021153802664570242]
84;[219, 142, 0.021101171548858735]
84;[220, 401, 0.02106919302871324]
84;[221, 858, 0.020962971018712834]
84;[222, 899, 0.02092789044994995]
84;[223, 320, 0.020888001194447264]
84;[224, 918, 0.020864955645341077]
84;[225, 502, 0.020770655837175533]
84;[226, 336, 0.02075744690826793]
84;[227, 108, 0.020703586957855714]
84;[228, 226, 0.02068242102034952]
84;[229, 796, 0.020650053257550975]
84;[230, 1076, 0.020624911829263244]
84;[231, 1136, 0.020605696506077662]
84;[232, 1172, 0.020523905491643894]
84;[233, 497, 0.020478506918807725]
84;[234, 140, 0.020467295830019286]
84;[235, 568, 0.020440523881273293]
84;[236, 173, 0.020410894595073913]
84;[237, 418, 0.02039140836320753]
84;[238, 566, 0.02032804492352425]
84;[239, 565, 0.02032376376600273]
84;[240, 648, 0.02027926379147537]
84;[241, 810, 0.020193234933356015]
84;[242, 1165, 0.020193005738510517]
84;[243, 1066, 0.020183793454200353]
84;[244, 489, 0.020181352277827254]
84;[245, 205, 0.020131000888738794]
84;[246, 1096, 0.020128572845942]
84;[247, 1162, 0.020112700439976355]
84;[248, 998, 0.020110228245074024]
84;[249, 964, 0.02009757378204611]
84;[250, 914, 0.020095259010367135]
84;[251, 1200, 0.020061510924788674]
84;[252, 731, 0.019988205273026916]
84;[253, 870, 0.019851927136695778]
84;[254, 924, 0.019806076892395462]
84;[255, 347, 0.019797494569084178]
84;[256, 585, 0.019770943271892386]
84;[257, 624, 0.01970825587733761]
84;[258, 697, 0.019647842772213934]
84;[259, 1128, 0.019643693000621756]
84;[260, 1199, 0.019641250017538303]
84;[261, 684, 0.01961994341018166]
84;[262, 944, 0.019551359741666104]
84;[263, 102, 0.019488557864554015]
84;[264, 243, 0.019400460547692403]
84;[265, 437, 0.019387047838992196]
84;[266, 1178, 0.019369602566731443]
84;[267, 107, 0.019364540275975367]
84;[268, 962, 0.01930605080246318]
84;[269, 1026, 0.019279059920361597]
84;[270, 386, 0.019116424835752703]
84;[271, 856, 0.01909994021005351]
84;[272, 150, 0.0190426057752065]
84;[273, 1175, 0.019014260964474707]
84;[274, 926, 0.019012702950037902]
84;[275, 1106, 0.019008109859536385]
84;[276, 1107, 0.018984061522258296]
84;[277, 961, 0.018980923151895677]
84;[278, 355, 0.018978769548176948]
84;[279, 538, 0.018925274266831594]
84;[280, 4, 0.018883896230273423]
84;[281, 85, 0.018836586094441204]
84;[282, 287, 0.018825993315099765]
84;[283, 1067, 0.01878117874424579]
84;[284, 822, 0.018764134670132906]
84;[285, 1005, 0.01871098657626393]
84;[286, 755, 0.01867518684083945]
84;[287, 1205, 0.0186605999934195]
84;[288, 576, 0.018576525907779695]
84;[289, 1206, 0.018566934271586236]
84;[290, 982, 0.01855945527939955]
84;[291, 767, 0.018544773939692036]
84;[292, 1211, 0.018531931786523202]
84;[293, 1170, 0.018480231689499794]
84;[294, 785, 0.018418893377786946]
84;[295, 977, 0.018411509104807693]
84;[296, 190, 0.01833161008426973]
84;[297, 1019, 0.018325611238365666]
84;[298, 647, 0.018317611290620914]
84;[299, 438, 0.018312938787196992]
84;[300, 137, 0.01828346577590941]
84;[301, 1115, 0.01820844107914353]
84;[302, 31, 0.0181907862583981]
84;[303, 1222, 0.018154634336686473]
84;[304, 380, 0.018148740355336798]
84;[305, 754, 0.018127204910679838]
84;[306, 189, 0.018107233799288323]
84;[307, 527, 0.01809261609500456]
84;[308, 248, 0.018073051664232835]
84;[309, 1201, 0.018054737770264277]
84;[310, 147, 0.018024883193530537]
84;[311, 1233, 0.0180116543117628]
84;[312, 38, 0.017890861046442486]
84;[313, 951, 0.01787963482992597]
84;[314, 669, 0.01784325793690738]
84;[315, 597, 0.017840234038990536]
84;[316, 313, 0.017801702221950703]
84;[317, 771, 0.017772578275505296]
84;[318, 722, 0.017772213043459217]
84;[319, 831, 0.017730453810244382]
84;[320, 689, 0.017722318692821603]
84;[321, 141, 0.017669585986895577]
84;[322, 631, 0.01765705452388769]
84;[323, 751, 0.017541832329769587]
84;[324, 765, 0.017511788981479655]
84;[325, 895, 0.01748951618368601]
84;[326, 535, 0.017450796637857972]
84;[327, 984, 0.017425686842362526]
84;[328, 543, 0.017411372849540467]
84;[329, 378, 0.017348768668519327]
84;[330, 143, 0.017343227904938148]
84;[331, 424, 0.01731486770681599]
84;[332, 845, 0.017262966584827847]
84;[333, 1188, 0.017167710213210154]
84;[334, 118, 0.017121064393846426]
84;[335, 797, 0.017119735361665743]
84;[336, 867, 0.01707984785159864]
84;[337, 999, 0.017061614878922778]
84;[338, 1209, 0.01704629204174965]
84;[339, 572, 0.017023052958053092]
84;[340, 89, 0.017005708204369543]
84;[341, 144, 0.01699531192807303]
84;[342, 969, 0.016985699398272526]
84;[343, 853, 0.016890800846509176]
84;[344, 33, 0.016863137613626452]
84;[345, 495, 0.016849671041600008]
84;[346, 1099, 0.016822002258361852]
84;[347, 561, 0.01673738508854835]
84;[348, 1182, 0.016729110325305333]
84;[349, 946, 0.016704297485166414]
84;[350, 392, 0.016700718463562123]
84;[351, 55, 0.01663683974726898]
84;[352, 1142, 0.01661180685206605]
84;[353, 206, 0.016578974900584457]
84;[354, 494, 0.01655609378808123]
84;[355, 798, 0.016507088512002492]
84;[356, 573, 0.01650027294044091]
84;[357, 658, 0.016401477767111507]
84;[358, 415, 0.016367314502833994]
84;[359, 1210, 0.016315331829474818]
84;[360, 358, 0.01626740182202341]
84;[361, 1167, 0.016087982940977474]
84;[362, 850, 0.01608530853973378]
84;[363, 441, 0.015964455784539967]
84;[364, 279, 0.01590518089498815]
84;[365, 312, 0.01588507779958977]
84;[366, 812, 0.015862398404672358]
84;[367, 278, 0.015846505863426428]
84;[368, 807, 0.01581392530212413]
84;[369, 829, 0.015781611911845423]
84;[370, 662, 0.015763977804997005]
84;[371, 83, 0.015745238681264234]
84;[372, 1157, 0.01565049438117789]
84;[373, 811, 0.015498306994540294]
84;[374, 266, 0.015485362759254396]
84;[375, 742, 0.015449830719595978]
84;[376, 693, 0.015403389862031637]
84;[377, 185, 0.015384344155527155]
84;[378, 869, 0.015348936461161639]
84;[379, 552, 0.015291006676960803]
84;[380, 726, 0.01528247487747553]
84;[381, 625, 0.015239759228666092]
84;[382, 741, 0.01523513239990932]
84;[383, 404, 0.015164947807892943]
84;[384, 382, 0.015127816150080495]
84;[385, 51, 0.015120132966978304]
84;[386, 1057, 0.015116101565605115]
84;[387, 860, 0.015103845217833183]
84;[388, 694, 0.015028217599343427]
84;[389, 786, 0.015027201593484555]
84;[390, 878, 0.014997392852162063]
84;[391, 738, 0.014934704352677962]
84;[392, 1016, 0.014907941778116279]
84;[393, 957, 0.01482495891041483]
84;[394, 632, 0.014817486251448596]
84;[395, 1148, 0.014788268436205097]
84;[396, 484, 0.014655361999558783]
84;[397, 322, 0.014594239160822215]
84;[398, 439, 0.014558742619985765]
84;[399, 828, 0.014556841837316982]
84;[400, 1177, 0.014546269144101481]
84;[401, 930, 0.01446842611328028]
84;[402, 748, 0.014456576961382354]
84;[403, 540, 0.014418957681559728]
84;[404, 1146, 0.014395889035794637]
84;[405, 430, 0.01435749572159376]
84;[406, 1125, 0.014173787395758926]
84;[407, 956, 0.014145157287465026]
84;[408, 1014, 0.014139096271695375]
84;[409, 525, 0.014023612488696813]
84;[410, 1145, 0.01402318422417915]
84;[411, 236, 0.014007462537055277]
84;[412, 139, 0.01398465570005393]
84;[413, 864, 0.013946419102336882]
84;[414, 1213, 0.013942940891455223]
84;[415, 690, 0.013887073896038781]
84;[416, 833, 0.013854987822946509]
84;[417, 1190, 0.013848847357636349]
84;[418, 1039, 0.013834564636181578]
84;[419, 628, 0.013813223265466943]
84;[420, 671, 0.013791835982739122]
84;[421, 170, 0.013747391728775376]
84;[422, 1002, 0.01373735149402198]
84;[423, 1093, 0.013675265145121103]
84;[424, 508, 0.013659382648347217]
84;[425, 997, 0.013632245303899185]
84;[426, 881, 0.013590383146883465]
84;[427, 716, 0.013581410862834944]
84;[428, 175, 0.013490831660907908]
84;[429, 586, 0.013443062850679359]
84;[430, 397, 0.013389355420613916]
84;[431, 749, 0.01331305666548756]
84;[432, 314, 0.013252019847210701]
84;[433, 968, 0.013244847311853065]
84;[434, 958, 0.013237536512389528]
84;[435, 526, 0.013169419449909785]
84;[436, 902, 0.013145832607004653]
84;[437, 574, 0.013138196617634941]
84;[438, 1197, 0.01310423266312199]
84;[439, 780, 0.013058849510389828]
84;[440, 950, 0.012990905318376501]
84;[441, 676, 0.012944536934578966]
84;[442, 529, 0.012934000421365827]
84;[443, 204, 0.012892309562271432]
84;[444, 704, 0.012891191154723654]
84;[445, 1049, 0.012765653336626371]
84;[446, 461, 0.012720619636958537]
84;[447, 475, 0.012607845260434661]
84;[448, 398, 0.012588483534559504]
84;[449, 1166, 0.012536489054961719]
84;[450, 520, 0.012462973527512375]
84;[451, 665, 0.012454673426248194]
84;[452, 104, 0.012442084690819203]
84;[453, 1120, 0.012405841751911999]
84;[454, 375, 0.012402788166833918]
84;[455, 559, 0.01239792726856779]
84;[456, 975, 0.012378501081655391]
84;[457, 571, 0.012286748010929964]
84;[458, 692, 0.012276648194040706]
84;[459, 1160, 0.012257468505535872]
84;[460, 1238, 0.012228599870317818]
84;[461, 1214, 0.012185568713711447]
84;[462, 1185, 0.012166285121776928]
84;[463, 1044, 0.012096002441176328]
84;[464, 840, 0.01208062465594024]
84;[465, 280, 0.01206003490486166]
84;[466, 122, 0.011992197539565333]
84;[467, 819, 0.011937886625850018]
84;[468, 655, 0.011897969885982625]
84;[469, 39, 0.01184825430550721]
84;[470, 126, 0.011834017711110738]
84;[471, 501, 0.011825182789887916]
84;[472, 235, 0.011785088903618299]
84;[473, 272, 0.011739297642362022]
84;[474, 335, 0.011641071356154107]
84;[475, 1237, 0.011636379802523515]
84;[476, 973, 0.011635249578909195]
84;[477, 357, 0.011627208889403683]
84;[478, 191, 0.011469822903239266]
84;[479, 210, 0.011422622312619451]
84;[480, 949, 0.011398651858249918]
84;[481, 1234, 0.011376124934630765]
84;[482, 596, 0.011350729102564157]
84;[483, 740, 0.011309461437963107]
84;[484, 1024, 0.011296743016164533]
84;[485, 1007, 0.01127128070044335]
84;[486, 1202, 0.011234979960923477]
84;[487, 851, 0.011219317706715548]
84;[488, 554, 0.011176181543687184]
84;[489, 1060, 0.011150824305311164]
84;[490, 402, 0.011146425802250455]
84;[491, 1216, 0.011107664529513131]
84;[492, 217, 0.011092997609693529]
84;[493, 420, 0.011056396271355245]
84;[494, 877, 0.011002108838723981]
84;[495, 639, 0.010994277481187538]
84;[496, 1054, 0.010940079813023593]
84;[497, 972, 0.010934095942730794]
84;[498, 553, 0.010900621194710572]
84;[499, 301, 0.010878263764817611]
84;[500, 480, 0.010868717226606546]
84;[501, 954, 0.010847899395786198]
84;[502, 1139, 0.010842928335248844]
84;[503, 826, 0.010832953095908406]
84;[504, 48, 0.010831168452824768]
84;[505, 610, 0.010802931677349135]
84;[506, 208, 0.010792060561595379]
84;[507, 534, 0.010791711511695173]
84;[508, 1143, 0.010788595507864462]
84;[509, 121, 0.010779357425738536]
84;[510, 1207, 0.010773039929983016]
84;[511, 1204, 0.010639710106267198]
84;[512, 297, 0.010561881471088061]
84;[513, 113, 0.010423044643769962]
84;[514, 1025, 0.010417904296925169]
84;[515, 1082, 0.010381078282202623]
84;[516, 530, 0.01036556566682389]
84;[517, 42, 0.010355511939759107]
84;[518, 646, 0.010355178651546757]
84;[519, 636, 0.010345318497754441]
84;[520, 715, 0.010330909431396371]
84;[521, 564, 0.010278107121558652]
84;[522, 739, 0.01025869090425365]
84;[523, 934, 0.010219052068314177]
84;[524, 431, 0.010188221434325]
84;[525, 1114, 0.010139343621259459]
84;[526, 96, 0.010101046149938796]
84;[527, 453, 0.01006349452116789]
84;[528, 1151, 0.009986498960620732]
84;[529, 229, 0.009968868918934174]
84;[530, 916, 0.009964060071373503]
84;[531, 231, 0.009958726425878577]
84;[532, 1215, 0.00995515370332552]
84;[533, 64, 0.009951039008979874]
84;[534, 875, 0.009915336383443909]
84;[535, 793, 0.009912111355930292]
84;[536, 390, 0.009907593974255537]
84;[537, 522, 0.009901216220804802]
84;[538, 985, 0.009897117018184054]
84;[539, 747, 0.009874767012797152]
84;[540, 700, 0.009846830226010168]
84;[541, 167, 0.009831021841609182]
84;[542, 764, 0.009820442641647605]
84;[543, 772, 0.009788821891623951]
84;[544, 1132, 0.009750678069119124]
84;[545, 752, 0.009732436617706782]
84;[546, 524, 0.009728451499508075]
84;[547, 407, 0.009699484086738697]
84;[548, 68, 0.009667147942303512]
84;[549, 892, 0.009649953365767575]
84;[550, 1058, 0.0096409252208246]
84;[551, 746, 0.009572755178930496]
84;[552, 391, 0.009570448720215253]
84;[553, 182, 0.009526447005718728]
84;[554, 339, 0.009423241797024796]
84;[555, 199, 0.00941060325155108]
84;[556, 683, 0.009297280361645673]
84;[557, 26, 0.009262233541349375]
84;[558, 883, 0.009248101232078403]
84;[559, 1126, 0.009236740360172507]
84;[560, 1156, 0.009235801485890451]
84;[561, 307, 0.00923235850796985]
84;[562, 776, 0.009200474028768618]
84;[563, 201, 0.009112411637501396]
84;[564, 745, 0.00906535846967227]
84;[565, 863, 0.009057467025465142]
84;[566, 903, 0.008936207094691744]
84;[567, 859, 0.00888957097797725]
84;[568, 687, 0.008840059616172628]
84;[569, 1118, 0.00882740925986328]
84;[570, 698, 0.008790080187425973]
84;[571, 130, 0.008789170998864287]
84;[572, 227, 0.008765267196536232]
84;[573, 650, 0.008685252599790597]
84;[574, 736, 0.008620915461414792]
84;[575, 931, 0.008579944653732888]
84;[576, 1053, 0.00854011139493199]
84;[577, 1147, 0.008532682801201123]
84;[578, 1124, 0.008453985491483776]
84;[579, 310, 0.008437689624757687]
84;[580, 361, 0.008409098632518248]
84;[581, 1032, 0.008406195063996244]
84;[582, 567, 0.008394925817472717]
84;[583, 970, 0.008371233724315431]
84;[584, 255, 0.008367835379624546]
84;[585, 1012, 0.008345557156690567]
84;[586, 27, 0.008326347850924506]
84;[587, 770, 0.008301550501616458]
84;[588, 154, 0.008275245243101761]
84;[589, 169, 0.008274446690432808]
84;[590, 1056, 0.008233375784572849]
84;[591, 156, 0.008209378786233422]
84;[592, 222, 0.008172956533537404]
84;[593, 929, 0.008124476013303397]
84;[594, 409, 0.008111198564357857]
84;[595, 1134, 0.008075097635103747]
84;[596, 408, 0.008074608862211986]
84;[597, 657, 0.00801905070336299]
84;[598, 992, 0.00800638774628289]
84;[599, 583, 0.007997073672628075]
84;[600, 237, 0.007947610021149208]
84;[601, 967, 0.007941788884925425]
84;[602, 254, 0.007941545280069087]
84;[603, 532, 0.007892499945009413]
84;[604, 1239, 0.007891247619279076]
84;[605, 528, 0.007883294511157466]
84;[606, 232, 0.007841246084940958]
84;[607, 727, 0.007829925494286686]
84;[608, 274, 0.007824962446513643]
84;[609, 594, 0.007818180293222647]
84;[610, 1141, 0.007809330116980313]
84;[611, 164, 0.0078080922143142365]
84;[612, 88, 0.007790653658131311]
84;[613, 233, 0.007780116542415272]
84;[614, 1198, 0.007779325179960805]
84;[615, 677, 0.007761817915727027]
84;[616, 1083, 0.00774234629372173]
84;[617, 888, 0.007741871672027605]
84;[618, 1035, 0.007689292871218095]
84;[619, 942, 0.007686168957348456]
84;[620, 21, 0.007683383411726369]
84;[621, 449, 0.007682365153587918]
84;[622, 369, 0.007665691464708014]
84;[623, 1009, 0.007654976859438625]
84;[624, 873, 0.007654163157301355]
84;[625, 670, 0.007628713199738035]
84;[626, 728, 0.007623889727248794]
84;[627, 579, 0.007604864266373884]
84;[628, 230, 0.007580695695341687]
84;[629, 245, 0.0075806326119308475]
84;[630, 651, 0.007580477604922425]
84;[631, 1055, 0.007577110584217584]
84;[632, 706, 0.0075766501764545045]
84;[633, 1111, 0.007574583964164595]
84;[634, 626, 0.007572680023307653]
84;[635, 196, 0.007558877050195145]
84;[636, 618, 0.007535764493006337]
84;[637, 166, 0.007524517426327909]
84;[638, 599, 0.007519827596432038]
84;[639, 889, 0.007509700011340576]
84;[640, 50, 0.007502817936454833]
84;[641, 53, 0.0074843353721913775]
84;[642, 119, 0.007424791989072583]
84;[643, 640, 0.007408187138848177]
84;[644, 1081, 0.007405389537041124]
84;[645, 806, 0.007384852057726843]
84;[646, 598, 0.007382855335625696]
84;[647, 775, 0.0073689818153998676]
84;[648, 472, 0.007367012675217142]
84;[649, 1223, 0.0073484796186750224]
84;[650, 323, 0.007346569742958275]
84;[651, 1102, 0.00732550857974048]
84;[652, 195, 0.007236834343123854]
84;[653, 5, 0.007225488465931447]
84;[654, 1062, 0.007225034025388422]
84;[655, 995, 0.00722007447683326]
84;[656, 548, 0.007218268397588893]
84;[657, 349, 0.007208070423079646]
84;[658, 396, 0.007203808120862049]
84;[659, 569, 0.007194110767011441]
84;[660, 446, 0.007183189287864346]
84;[661, 847, 0.007175681294415509]
84;[662, 733, 0.007144142442229043]
84;[663, 1017, 0.007128782428488178]
